Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,89.400002,90.349998,89.330002,90.120003,68.517670,7377200
2013-01-03,90.309998,90.699997,90.160004,90.629997,68.905426,5473500
2013-01-04,90.620003,90.790001,89.669998,89.849998,68.312408,5374100
2013-01-07,89.769997,91.050003,89.250000,90.910004,69.118309,5820900
2013-01-08,90.540001,90.959999,89.970001,90.940002,69.141121,6285200
2013-01-09,90.800003,91.239998,90.360001,90.809998,69.042290,4822100
2013-01-10,91.349998,91.639999,91.029999,91.400002,69.490852,4393300
2013-01-11,91.940002,91.980003,91.050003,91.730003,69.741753,3692600
2013-01-14,91.760002,92.120003,91.430000,91.529999,69.589691,3828100
2013-01-15,91.110001,91.629997,90.860001,91.510002,69.574478,3910400
2013-01-16,91.129997,91.320000,90.910004,91.099998,69.262741,2925800
2013-01-17,91.449997,92.099998,91.309998,91.760002,69.764542,4044600
2013-01-18,92.070000,92.300003,91.849998,92.260002,70.144699,5579900
2013-01-22,92.150002,93.330002,91.809998,92.949997,70.669312,6967300
2013-01-23,93.449997,93.750000,92.250000,93.480003,71.072266,9368000
2013-01-24,93.580002,93.599998,93.019997,93.309998,70.943001,5157200
2013-01-25,93.309998,93.940002,93.279999,93.720001,71.254723,5461600
2013-01-28,93.940002,94.580002,93.639999,94.360001,71.741318,4564600
2013-01-29,94.150002,94.989998,94.050003,94.919998,72.167091,4929700
2013-01-30,94.879997,95.099998,94.430000,94.669998,71.977013,4657600
2013-01-31,94.599998,95.290001,94.459999,95.290001,72.448395,5740500
2013-02-01,95.580002,96.320000,95.500000,95.949997,72.950180,5481100
2013-02-04,95.400002,95.790001,94.500000,94.599998,71.923798,5933300
2013-02-05,94.589996,95.540001,94.510002,94.910004,72.159492,4952800
2013-02-06,94.489998,95.330002,94.410004,95.070000,72.281166,4482700
2013-02-07,95.029999,95.059998,94.070000,94.629997,71.946609,5619600
2013-02-08,94.389999,95.480003,94.360001,94.870003,72.129066,5331600
2013-02-11,94.750000,95.309998,94.599998,95.169998,72.357178,3557600
2013-02-12,95.050003,95.339996,94.809998,95.099998,72.303909,4526900
2013-02-13,94.639999,94.750000,93.480003,94.000000,71.467606,6663100
2013-02-14,93.860001,93.889999,93.190002,93.559998,71.133095,5360900
2013-02-15,93.809998,94.309998,93.209999,93.900002,71.391586,5094100
2013-02-19,94.139999,94.489998,93.769997,93.849998,71.353577,4401900
2013-02-20,93.930000,94.480003,93.750000,93.910004,71.399200,4023800
2013-02-21,93.440002,94.449997,93.300003,94.139999,71.574051,4424600
2013-02-22,94.269997,95.250000,93.849998,95.250000,72.417984,4421300
2013-02-25,95.379997,96.779999,95.260002,96.139999,73.094643,9028000
2013-02-26,96.349998,96.570000,96.050003,96.220001,73.155457,6451100
2013-02-27,95.360001,95.949997,95.110001,95.730003,73.370056,4326800
2013-02-28,95.709999,96.220001,95.510002,95.900002,73.500359,3967600
2013-03-01,95.680000,95.820000,94.959999,95.680000,73.331764,3823200
2013-03-04,95.599998,95.669998,94.870003,95.070000,72.864250,4636900
2013-03-05,95.540001,96.099998,95.330002,95.809998,73.431389,5643000
2013-03-06,95.949997,96.820000,95.930000,96.809998,74.197838,5052000
2013-03-07,96.639999,97.160004,96.639999,97.089996,74.412422,4566400
2013-03-08,98.129997,98.949997,98.029999,98.709999,75.654030,8838100
2013-03-11,98.459999,98.889999,98.279999,98.889999,75.791969,4853400
2013-03-12,98.860001,98.870003,98.529999,98.760002,75.692345,3856000
2013-03-13,98.739998,99.470001,98.540001,99.379997,76.167519,3896600
2013-03-14,99.360001,99.379997,98.900002,99.309998,76.113869,3649900
2013-03-15,98.970001,99.699997,98.820000,99.669998,76.389786,6388000
2013-03-18,98.949997,99.339996,98.209999,98.570000,75.546715,3934500
2013-03-19,98.779999,98.989998,98.199997,98.400002,75.416443,4648500
2013-03-20,98.589996,98.900002,98.589996,98.769997,75.700012,3534900
2013-03-21,98.500000,98.879997,98.419998,98.529999,75.516075,3523400
2013-03-22,98.519997,99.620003,98.519997,99.269997,76.083214,4160000
2013-03-25,99.459999,99.599998,98.120003,98.239998,75.293808,4932500
2013-03-26,98.349998,98.669998,98.260002,98.500000,75.493073,4434000
2013-03-27,98.190002,99.290001,98.180000,98.900002,75.799667,4401700
2013-03-28,98.879997,99.779999,98.669998,99.690002,76.405136,3954700
2013-04-01,99.410004,99.680000,98.849998,99.050003,75.914627,3155800
2013-04-02,99.400002,100.419998,99.029999,100.260002,76.841980,5136800
2013-04-03,100.209999,100.500000,99.059998,99.250000,76.067909,4454400
2013-04-04,99.540001,100.809998,99.529999,100.629997,77.125580,5860600
2013-04-05,100.169998,101.470001,99.809998,101.419998,77.731033,5693000
2013-04-08,101.080002,101.500000,100.849998,101.500000,77.792343,4163600
2013-04-09,101.500000,101.500000,100.570000,101.059998,77.455101,3690400
2013-04-10,101.120003,101.739998,101.010002,101.489998,77.784698,3159400
2013-04-11,101.339996,102.470001,101.339996,101.989998,78.167892,4049400
2013-04-12,101.500000,103.699997,101.500000,103.589996,79.394188,5714000
2013-04-15,103.139999,103.440002,102.129997,102.150002,78.290550,5643600
2013-04-16,102.400002,103.050003,102.019997,103.040001,78.972649,3199300
2013-04-17,102.559998,103.110001,102.000000,102.540001,78.589439,4191500
2013-04-18,102.080002,102.230003,100.099998,101.910004,78.106583,5696900
2013-04-19,100.580002,101.440002,99.449997,99.919998,76.581398,8227700
2013-04-22,99.349998,99.660004,98.379997,99.320000,76.121559,5620500
2013-04-23,99.269997,100.239998,99.209999,99.760002,76.458763,5753500
2013-04-24,100.089996,101.239998,100.089996,101.019997,77.424469,4593000
2013-04-25,101.269997,101.629997,100.849998,100.940002,77.363174,3529400
2013-04-26,100.830002,100.989998,100.400002,100.889999,77.324844,3113600
2013-04-29,101.559998,102.519997,101.150002,102.180000,78.313553,3417700
2013-04-30,102.269997,102.360001,101.559998,102.139999,78.282867,4205200
2013-05-01,101.980003,102.440002,101.330002,101.379997,77.700394,2720100
2013-05-02,101.459999,102.339996,101.120003,102.059998,78.221542,3821100
2013-05-03,102.919998,103.339996,102.550003,102.919998,78.880676,4109400
2013-05-06,102.760002,102.800003,102.050003,102.070000,78.229233,3314200
2013-05-07,102.089996,102.519997,101.790001,102.290001,78.397827,4304200
2013-05-08,102.279999,102.279999,100.760002,100.949997,77.370834,5228800
