Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,24.222012,24.582542,24.032257,24.582542,17.030149,35332399
2013-01-03,24.648956,24.658443,24.250475,24.525618,16.990704,35580300
2013-01-04,24.525618,24.658443,24.440228,24.629980,17.063009,30149565
2013-01-07,24.582542,24.715370,24.449715,24.648956,17.076149,27172015
2013-01-08,24.667933,24.905123,24.648956,24.686907,17.102446,32734078
2013-01-09,24.876659,25.199242,24.848198,25.113852,17.398220,36057551
2013-01-10,25.161289,25.398481,25.037951,25.388994,17.588833,35926433
2013-01-11,25.370020,25.455408,25.142315,25.161289,17.431078,29319856
2013-01-14,25.246679,25.502846,25.189753,25.370020,17.575684,25330360
2013-01-15,25.227703,25.275143,25.142315,25.256166,17.496815,31553914
2013-01-16,25.170778,25.256166,25.142315,25.246679,17.490238,30049856
2013-01-17,25.379507,25.578749,25.265656,25.455408,17.634838,39122372
2013-01-18,25.218216,25.303604,24.990513,25.180265,17.444225,57740228
2013-01-22,25.208729,25.313093,25.066414,25.313093,17.536249,34011315
2013-01-23,25.161289,25.370020,25.094877,25.284630,17.516531,32838951
2013-01-24,25.493359,25.901327,25.464895,25.474382,17.647985,46845030
2013-01-25,25.597723,25.616697,25.388994,25.616697,17.746580,54951871
2013-01-28,25.711575,25.749525,25.464895,25.464895,17.641409,48228194
2013-01-29,25.559772,26.413662,25.464895,26.280834,18.206671,80102314
2013-01-30,26.119545,26.252373,25.986717,26.100569,18.239822,47638060
2013-01-31,26.015181,26.157495,25.882353,25.882353,18.087330,34747323
2013-02-01,26.166983,26.375711,25.967743,26.214420,18.319389,36676987
2013-02-04,25.967743,26.072105,25.777988,25.777988,18.014393,32521802
2013-02-05,25.844402,26.185959,25.834915,26.100569,18.239822,28883711
2013-02-06,26.015181,26.091082,25.891842,25.920303,18.113848,29236801
2013-02-07,25.929790,25.958254,25.550285,25.578749,17.875162,40492677
2013-02-08,25.578749,25.645161,25.417458,25.502846,17.822119,39466608
2013-02-11,25.512335,25.834915,25.512335,25.749525,17.994507,27722308
2013-02-12,25.749525,25.787476,25.607210,25.607210,17.895048,22303062
2013-02-13,25.626186,25.796965,25.455408,25.616697,17.901686,25194816
2013-02-14,25.531309,25.749525,25.436434,25.673624,17.941467,25517235
2013-02-15,25.759012,26.024668,25.730551,25.891842,18.093960,31177636
2013-02-19,25.996204,26.290323,25.977230,26.290323,18.372431,29956788
2013-02-20,26.233397,26.328274,26.138519,26.157495,18.279612,27465343
2013-02-21,26.005693,26.129032,25.834915,26.005693,18.173525,25840918
2013-02-22,26.072105,26.091082,25.740038,25.977230,18.153627,31332153
2013-02-25,25.815939,25.948767,25.464895,25.464895,17.795595,37458528
2013-02-26,25.512335,25.711575,25.445921,25.645161,17.921574,31605244
2013-02-27,25.550285,26.129032,25.540796,26.005693,18.173525,25699787
2013-02-28,25.967743,26.223909,25.958254,25.967743,18.147001,31720341
2013-03-01,25.787476,26.043644,25.759012,25.986717,18.160261,30636302
2013-03-04,25.910816,26.280834,25.863379,26.271347,18.359169,26275271
2013-03-05,26.347248,26.755219,26.347248,26.631880,18.611120,32779716
2013-03-06,26.660341,26.764706,26.499050,26.679317,18.644272,28585850
2013-03-07,26.736242,26.925997,26.679317,26.821632,18.743719,29190319
2013-03-08,26.878557,26.907021,26.603416,26.745731,18.690681,28489198
2013-03-11,26.717268,26.859583,26.660341,26.802656,18.730465,26867830
2013-03-12,26.783682,26.783682,26.451612,26.508539,18.524923,31315816
2013-03-13,26.499050,26.641365,26.375711,26.584440,18.577969,26071955
2013-03-14,26.603416,26.669828,26.451612,26.669828,18.637640,29284547
2013-03-15,26.413662,26.622391,26.337761,26.584440,18.577969,66547874
2013-03-18,26.318787,26.793169,26.318787,26.603416,18.591227,30906547
2013-03-19,26.660341,26.783682,26.470589,26.555977,18.558077,28572570
2013-03-20,26.726755,26.944971,26.669828,26.840607,18.756979,32354006
2013-03-21,26.726755,26.869070,26.593927,26.669828,18.637640,24856693
2013-03-22,26.679317,26.935484,26.669828,26.925997,18.816658,24346346
2013-03-25,26.992411,27.049335,26.546490,26.717268,18.670788,32376350
2013-03-26,26.812143,27.191650,26.783682,27.134726,18.962526,33567476
2013-03-27,27.058825,27.191650,26.992411,27.172676,18.989044,24848999
2013-03-28,27.191650,27.419355,27.153700,27.381405,19.134905,29449919
2013-04-01,27.277040,27.362429,27.210627,27.362429,19.121649,20320698
2013-04-02,27.485769,27.817837,27.457306,27.732449,19.380224,25743845
2013-04-03,27.732449,27.836811,27.400379,27.542694,19.247622,36399679
2013-04-04,27.685009,27.931688,27.552181,27.666035,19.333824,32182941
2013-04-05,27.476280,27.703985,27.438330,27.609108,19.294037,32083655
2013-04-08,27.495256,27.675522,27.172676,27.666035,19.333824,27358994
2013-04-09,27.542694,27.846300,27.466793,27.618595,19.300665,29030744
2013-04-10,27.979128,28.462997,27.941175,28.387096,19.837719,43192288
2013-04-11,28.396584,29.240988,28.387096,29.070210,20.315092,57609954
2013-04-12,28.889942,29.297913,28.889942,29.098673,20.334990,41170399
2013-04-15,29.041746,29.402277,28.889942,28.889942,20.189121,49449991
2013-04-16,28.975332,29.402277,28.918406,29.354839,20.514000,33158418
2013-04-17,29.222012,29.354839,28.965843,29.288425,20.467594,33984649
2013-04-18,29.269449,29.354839,28.918406,29.022770,20.281942,33504236
2013-04-19,29.155598,29.468691,29.041746,29.468691,20.593569,30811582
2013-04-22,29.487665,29.506641,29.184061,29.345350,20.507366,27501917
2013-04-23,29.392790,29.554079,29.060720,29.487665,20.606825,35064683
2013-04-24,29.487665,29.535105,28.994307,29.032257,20.288570,33218813
2013-04-25,29.079697,29.089184,28.387096,28.709677,20.063150,37503850
2013-04-26,27.732449,28.624289,27.314991,28.548388,19.950428,56938556
2013-04-29,28.576851,29.013283,28.396584,28.870968,20.175861,29225944
2013-04-30,27.912712,28.358635,27.542694,27.580645,19.274141,73771463
2013-05-01,27.352942,28.206831,27.324478,27.419355,19.161427,47523595
2013-05-02,27.542694,27.827324,27.504744,27.770397,19.406750,33580651
2013-05-03,28.017078,28.111954,27.229603,27.476280,19.201210,46189758
2013-05-06,27.447819,27.447819,27.229603,27.248577,19.042088,34897518
2013-05-07,27.409866,27.685009,27.352942,27.542694,19.247622,32626043
2013-05-08,27.409866,27.533207,27.115749,27.258064,19.207510,32409551
2013-05-09,27.277040,27.296015,26.963947,27.134726,19.120596,29331661
2013-05-10,27.125237,27.324478,27.106262,27.248577,19.200825,34849140
2013-05-13,27.277040,27.865274,27.201139,27.865274,19.635380,35360330
2013-05-14,27.884251,27.988615,27.779886,27.893738,19.655437,34493309
2013-05-15,27.893738,28.168880,27.685009,28.045542,19.762409,31132314
2013-05-16,27.960152,28.064516,27.722960,27.751423,19.555159,29100413
2013-05-17,27.713472,27.865274,27.352942,27.476280,19.361273,39671401
2013-05-20,27.485769,27.533207,27.182163,27.229603,19.187454,33877879
2013-05-21,27.239088,27.352942,26.859583,27.305504,19.240940,46481400
2013-05-22,28.036053,28.500950,27.713472,27.798861,19.588581,88192185
2013-05-23,27.590134,27.827324,27.371918,27.618595,19.461559,54498546
2013-05-24,27.381405,27.618595,27.210627,27.552181,19.414761,36975269
2013-05-28,27.798861,27.988615,27.457306,27.523720,19.394709,39892741
2013-05-29,27.381405,27.419355,26.660341,26.831120,18.906662,51500337
2013-05-30,26.916510,26.992411,26.669828,26.802656,18.886604,45446477
2013-05-31,26.821632,26.821632,25.834915,25.834915,18.204679,94549808
2013-06-03,25.901327,26.347248,25.730551,26.328274,18.552332,60711243
2013-06-04,26.404175,26.612904,25.929790,26.242884,18.492159,73749645
2013-06-05,26.309298,26.537003,25.977230,26.072105,18.371817,75044168
2013-06-06,26.072105,26.707781,25.986717,26.669828,18.793005,86924434
2013-06-07,26.793169,27.153700,26.593927,26.812143,18.893290,88509123
2013-06-10,26.925997,27.125237,26.821632,26.916510,18.966829,70083306
2013-06-11,26.603416,27.172676,26.518026,26.963947,19.000257,87619125
2013-06-12,27.182163,27.476280,26.944971,26.973434,19.006941,92729444
2013-06-13,26.916510,27.656546,26.897533,27.590134,19.441505,76219588
2013-06-14,27.533207,27.855787,27.457306,27.599621,19.448191,86247977
2013-06-17,27.893738,27.893738,27.419355,27.666035,19.494984,160300857
2013-06-18,27.637571,27.941175,27.542694,27.893738,19.655437,169004579
2013-06-19,27.865274,28.282732,27.419355,27.609108,19.454878,127577846
2013-06-20,27.533207,27.732449,26.992411,27.172676,19.147341,100861265
2013-06-21,27.381405,27.618595,27.001898,27.001898,19.026999,234091503
2013-06-24,26.717268,26.925997,26.110058,26.290323,18.525595,233638177
2013-06-25,26.641365,26.707781,26.166983,26.555977,18.712782,124712864
2013-06-26,26.641365,26.907021,26.423149,26.660341,18.786329,90523317
2013-06-27,26.935484,27.191650,26.669828,26.736242,18.839809,162766585
2013-06-28,27.077799,27.248577,26.574953,26.574953,18.726152,129673936
2013-07-01,26.537003,26.850096,26.290323,26.356735,18.572382,71426523
2013-07-02,26.299810,26.489565,26.015181,26.280834,18.518900,64609778
2013-07-03,26.062618,26.280834,25.929790,26.233397,18.485474,23229738
2013-07-05,26.612904,26.660341,26.356735,26.537003,18.699415,38565333
2013-07-08,26.793169,26.850096,26.641365,26.688805,18.806377,33950289
2013-07-09,26.859583,27.011385,26.821632,26.897533,18.953461,30689318
2013-07-10,27.011385,27.049335,26.859583,26.982922,19.013630,28564138
2013-07-11,27.362429,27.419355,27.144213,27.296015,19.234255,37870220
2013-07-12,27.039848,27.333965,27.001898,27.333965,19.260986,30830765
2013-07-15,27.314991,27.409866,27.068312,27.314991,19.247622,29641326
2013-07-16,27.362429,27.476280,27.153700,27.210627,19.174082,36735800
2013-07-17,27.314991,27.457306,27.172676,27.210627,19.174082,27448057
2013-07-18,27.201139,27.314991,27.001898,27.030361,19.047054,33364897
2013-07-19,27.049335,27.741936,26.907021,27.599621,19.448191,51681309
2013-07-22,27.514231,27.903227,27.514231,27.846300,19.622011,30326637
2013-07-23,27.874763,28.017078,27.817837,27.912712,19.668814,28743529
2013-07-24,27.931688,28.036053,27.685009,27.779886,19.575214,25112182
2013-07-25,27.542694,27.751423,27.210627,27.694496,19.515047,27776800
2013-07-26,27.438330,27.903227,27.428843,27.865274,19.635380,28032816
2013-07-29,27.893738,28.377609,27.798861,28.026566,19.749041,49091315
2013-07-30,28.358635,28.870968,28.121443,28.149904,19.835949,46511650
2013-07-31,27.931688,28.235294,27.713472,27.732449,19.701153,33001267
2013-08-01,27.922201,27.941175,27.495256,27.618595,19.620268,33414435
2013-08-02,27.466793,27.903227,27.466793,27.865274,19.795506,23168185
2013-08-05,27.798861,27.855787,27.637571,27.694496,19.674192,15169906
2013-08-06,27.741936,27.912712,27.685009,27.836811,19.775288,26077014
2013-08-07,27.770397,27.941175,27.694496,27.760912,19.721367,22556549
2013-08-08,27.713472,27.798861,27.533207,27.637571,19.633745,23748623
2013-08-09,27.590134,27.760912,27.523720,27.713472,19.687670,20785196
2013-08-12,27.580645,27.732449,27.542694,27.694496,19.674192,20527599
2013-08-13,27.751423,27.903227,27.609108,27.770397,19.728106,21110039
2013-08-14,27.722960,27.931688,27.514231,27.542694,19.566343,25229176
2013-08-15,27.457306,27.599621,27.286528,27.324478,19.411331,28711065
2013-08-16,27.191650,27.210627,26.840607,26.916510,19.121504,29800374
2013-08-19,26.821632,27.030361,26.783682,27.001898,19.182161,28281877
2013-08-20,27.096773,27.277040,27.058825,27.068312,19.229349,21389349
2013-08-21,27.039848,27.115749,26.774195,26.793169,19.033882,24479361
2013-08-22,26.878557,26.878557,26.669828,26.717268,18.979965,23966590
2013-08-23,26.698292,26.907021,26.650854,26.888046,19.101290,19506800
2013-08-26,26.878557,26.916510,26.584440,26.584440,18.885603,21200472
2013-08-27,26.489565,26.831120,26.337761,26.565466,18.872120,25931773
2013-08-28,26.518026,27.030361,26.385199,26.764706,19.013666,30802728
2013-08-29,26.679317,27.020872,26.631880,26.660341,18.939529,23267788
